"d1_1","d1_2","d1_3","d1_4","D2_rideshare","D2_metro_LADOT","D2_navigation","d3_1","d3_2","d3_3","D4","D5","D6","D7","d8_1","d8_2","d8_3","d8_4","vector_representation","Arch_ID","Stratum"
1,1,1,1,2,3,2,0,1,0,4,0,1,1,1,0,1,0,"D1=[1,1,1,1]; D2=[2,3,2]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[1,0,1,0]",1533,"D5=0_D6=1"
0,1,0,0,1,1,2,0,0,1,5,0,0,2,1,1,1,1,"D1=[0,1,0,0]; D2=[1,1,2]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,1,1,1]",1534,"D5=0_D6=0"
0,1,1,1,1,3,1,1,0,0,1,1,1,3,1,1,0,0,"D1=[0,1,1,1]; D2=[1,3,1]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,0,0]",1535,"D5=1_D6=1"
0,1,1,1,2,2,2,1,0,0,2,0,0,1,0,1,0,0,"D1=[0,1,1,1]; D2=[2,2,2]; D3=[1,0,0]; D4=2; D5=0; D6=0; D7=1; D8=[0,1,0,0]",1536,"D5=0_D6=0"
1,1,0,0,1,1,2,0,1,0,4,1,1,3,1,1,0,1,"D1=[1,1,0,0]; D2=[1,1,2]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=3; D8=[1,1,0,1]",1537,"D5=1_D6=1"
0,1,0,1,3,3,1,0,1,0,1,1,1,2,1,1,0,0,"D1=[0,1,0,1]; D2=[3,3,1]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=2; D8=[1,1,0,0]",1538,"D5=1_D6=1"
1,1,1,1,2,3,1,1,0,1,3,0,0,1,0,0,0,1,"D1=[1,1,1,1]; D2=[2,3,1]; D3=[1,0,1]; D4=3; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1539,"D5=0_D6=0"
1,0,1,0,1,2,1,0,0,1,3,1,1,2,1,0,0,0,"D1=[1,0,1,0]; D2=[1,2,1]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,0,0]",1540,"D5=1_D6=1"
0,0,1,0,1,3,3,1,1,1,3,0,1,2,1,1,0,1,"D1=[0,0,1,0]; D2=[1,3,3]; D3=[1,1,1]; D4=3; D5=0; D6=1; D7=2; D8=[1,1,0,1]",1541,"D5=0_D6=1"
1,1,0,1,3,1,3,1,0,0,2,0,1,2,0,0,1,1,"D1=[1,1,0,1]; D2=[3,1,3]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=2; D8=[0,0,1,1]",1542,"D5=0_D6=1"
0,0,1,1,3,1,3,0,1,1,4,0,0,1,1,1,0,0,"D1=[0,0,1,1]; D2=[3,1,3]; D3=[0,1,1]; D4=4; D5=0; D6=0; D7=1; D8=[1,1,0,0]",1543,"D5=0_D6=0"
0,1,1,1,1,1,3,1,1,1,1,1,1,2,1,0,0,1,"D1=[0,1,1,1]; D2=[1,1,3]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,0,1]",1544,"D5=1_D6=1"
1,0,0,0,2,3,2,0,0,1,3,0,0,2,1,0,0,0,"D1=[1,0,0,0]; D2=[2,3,2]; D3=[0,0,1]; D4=3; D5=0; D6=0; D7=2; D8=[1,0,0,0]",1545,"D5=0_D6=0"
0,0,1,1,3,2,3,0,1,0,5,1,1,1,0,1,1,0,"D1=[0,0,1,1]; D2=[3,2,3]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=1; D8=[0,1,1,0]",1546,"D5=1_D6=1"
0,0,0,1,2,3,3,0,1,0,2,1,1,1,0,1,0,1,"D1=[0,0,0,1]; D2=[2,3,3]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=1; D8=[0,1,0,1]",1547,"D5=1_D6=1"
0,1,0,1,3,3,1,0,1,0,4,1,1,1,1,0,1,0,"D1=[0,1,0,1]; D2=[3,3,1]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=1; D8=[1,0,1,0]",1548,"D5=1_D6=1"
0,1,0,1,1,2,3,1,1,1,2,0,1,3,0,0,0,1,"D1=[0,1,0,1]; D2=[1,2,3]; D3=[1,1,1]; D4=2; D5=0; D6=1; D7=3; D8=[0,0,0,1]",1549,"D5=0_D6=1"
1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,"D1=[1,1,1,1]; D2=[1,1,1]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=1; D8=[0,0,1,1]",1550,"D5=0_D6=1"
1,1,1,0,1,2,2,1,1,0,3,0,1,3,0,0,1,1,"D1=[1,1,1,0]; D2=[1,2,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[0,0,1,1]",1551,"D5=0_D6=1"
0,1,0,1,3,1,1,0,0,1,2,0,1,1,0,1,1,1,"D1=[0,1,0,1]; D2=[3,1,1]; D3=[0,0,1]; D4=2; D5=0; D6=1; D7=1; D8=[0,1,1,1]",1552,"D5=0_D6=1"
1,1,1,1,3,2,1,0,1,1,4,1,1,2,0,0,1,1,"D1=[1,1,1,1]; D2=[3,2,1]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=2; D8=[0,0,1,1]",1553,"D5=1_D6=1"
0,1,0,0,3,3,3,0,1,1,5,0,0,2,0,0,1,0,"D1=[0,1,0,0]; D2=[3,3,3]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[0,0,1,0]",1554,"D5=0_D6=0"
0,0,1,0,2,3,3,0,1,0,4,0,0,2,1,0,1,1,"D1=[0,0,1,0]; D2=[2,3,3]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=2; D8=[1,0,1,1]",1555,"D5=0_D6=0"
0,1,1,0,1,2,1,0,0,1,4,1,1,2,1,1,0,1,"D1=[0,1,1,0]; D2=[1,2,1]; D3=[0,0,1]; D4=4; D5=1; D6=1; D7=2; D8=[1,1,0,1]",1556,"D5=1_D6=1"
0,1,0,0,1,1,1,1,0,1,5,0,1,3,1,1,0,1,"D1=[0,1,0,0]; D2=[1,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=3; D8=[1,1,0,1]",1557,"D5=0_D6=1"
0,1,1,0,1,3,1,1,0,0,5,0,0,1,1,0,1,1,"D1=[0,1,1,0]; D2=[1,3,1]; D3=[1,0,0]; D4=5; D5=0; D6=0; D7=1; D8=[1,0,1,1]",1558,"D5=0_D6=0"
0,1,1,1,3,2,3,1,0,1,2,1,1,1,0,1,0,1,"D1=[0,1,1,1]; D2=[3,2,3]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=1; D8=[0,1,0,1]",1559,"D5=1_D6=1"
0,0,1,0,2,3,1,1,0,0,2,0,1,1,0,0,1,0,"D1=[0,0,1,0]; D2=[2,3,1]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=1; D8=[0,0,1,0]",1560,"D5=0_D6=1"
1,0,1,0,2,3,3,0,1,0,4,0,1,2,1,0,0,1,"D1=[1,0,1,0]; D2=[2,3,3]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=2; D8=[1,0,0,1]",1561,"D5=0_D6=1"
1,0,0,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,"D1=[1,0,0,1]; D2=[1,1,1]; D3=[1,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[1,1,1,1]",1562,"D5=1_D6=1"
0,0,1,0,3,2,3,1,1,0,2,1,1,3,0,0,1,1,"D1=[0,0,1,0]; D2=[3,2,3]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=3; D8=[0,0,1,1]",1563,"D5=1_D6=1"
1,0,0,1,1,1,3,0,1,0,4,0,0,1,1,1,0,0,"D1=[1,0,0,1]; D2=[1,1,3]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[1,1,0,0]",1564,"D5=0_D6=0"
1,0,0,1,3,3,3,0,1,1,1,0,0,3,1,1,0,0,"D1=[1,0,0,1]; D2=[3,3,3]; D3=[0,1,1]; D4=1; D5=0; D6=0; D7=3; D8=[1,1,0,0]",1565,"D5=0_D6=0"
0,0,0,1,3,3,2,0,1,1,3,0,0,3,1,0,1,0,"D1=[0,0,0,1]; D2=[3,3,2]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=3; D8=[1,0,1,0]",1566,"D5=0_D6=0"
1,1,0,0,1,3,2,1,0,1,4,0,1,3,1,1,0,1,"D1=[1,1,0,0]; D2=[1,3,2]; D3=[1,0,1]; D4=4; D5=0; D6=1; D7=3; D8=[1,1,0,1]",1567,"D5=0_D6=1"
1,0,0,0,1,3,3,1,0,1,4,0,0,2,1,1,0,0,"D1=[1,0,0,0]; D2=[1,3,3]; D3=[1,0,1]; D4=4; D5=0; D6=0; D7=2; D8=[1,1,0,0]",1568,"D5=0_D6=0"
0,1,0,0,3,3,1,1,1,1,5,0,0,2,1,1,0,0,"D1=[0,1,0,0]; D2=[3,3,1]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,1,0,0]",1569,"D5=0_D6=0"
1,0,1,1,3,2,1,0,1,0,4,0,1,1,1,1,0,1,"D1=[1,0,1,1]; D2=[3,2,1]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[1,1,0,1]",1570,"D5=0_D6=1"
1,0,1,0,3,1,3,1,0,1,3,0,1,2,0,0,1,0,"D1=[1,0,1,0]; D2=[3,1,3]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=2; D8=[0,0,1,0]",1571,"D5=0_D6=1"
1,1,0,0,3,3,2,1,0,0,1,1,1,3,1,1,1,0,"D1=[1,1,0,0]; D2=[3,3,2]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,1,0]",1572,"D5=1_D6=1"
0,1,0,1,3,1,1,0,0,1,4,0,1,1,0,1,0,0,"D1=[0,1,0,1]; D2=[3,1,1]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=1; D8=[0,1,0,0]",1573,"D5=0_D6=1"
0,1,0,1,2,3,2,1,1,1,1,1,1,3,1,0,1,0,"D1=[0,1,0,1]; D2=[2,3,2]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[1,0,1,0]",1574,"D5=1_D6=1"
1,0,1,0,3,2,1,0,1,1,1,0,0,1,0,0,0,1,"D1=[1,0,1,0]; D2=[3,2,1]; D3=[0,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1575,"D5=0_D6=0"
0,1,0,0,2,3,1,0,1,1,2,1,1,2,1,0,0,1,"D1=[0,1,0,0]; D2=[2,3,1]; D3=[0,1,1]; D4=2; D5=1; D6=1; D7=2; D8=[1,0,0,1]",1576,"D5=1_D6=1"
0,1,1,0,2,2,2,1,1,0,1,1,1,2,1,1,0,1,"D1=[0,1,1,0]; D2=[2,2,2]; D3=[1,1,0]; D4=1; D5=1; D6=1; D7=2; D8=[1,1,0,1]",1577,"D5=1_D6=1"
1,0,0,0,1,3,2,0,1,1,3,1,1,2,1,0,0,0,"D1=[1,0,0,0]; D2=[1,3,2]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,0,0]",1578,"D5=1_D6=1"
1,1,0,0,2,1,2,0,1,0,5,0,1,1,1,0,1,0,"D1=[1,1,0,0]; D2=[2,1,2]; D3=[0,1,0]; D4=5; D5=0; D6=1; D7=1; D8=[1,0,1,0]",1579,"D5=0_D6=1"
0,1,1,1,3,3,2,1,1,0,3,1,1,3,0,1,1,1,"D1=[0,1,1,1]; D2=[3,3,2]; D3=[1,1,0]; D4=3; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1580,"D5=1_D6=1"
0,1,1,0,1,1,1,0,1,1,5,0,1,1,0,0,1,1,"D1=[0,1,1,0]; D2=[1,1,1]; D3=[0,1,1]; D4=5; D5=0; D6=1; D7=1; D8=[0,0,1,1]",1581,"D5=0_D6=1"
0,0,1,1,3,3,3,0,1,1,3,1,1,3,0,1,0,0,"D1=[0,0,1,1]; D2=[3,3,3]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=3; D8=[0,1,0,0]",1582,"D5=1_D6=1"
1,0,0,1,3,3,3,0,0,1,5,0,0,1,0,0,0,1,"D1=[1,0,0,1]; D2=[3,3,3]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1583,"D5=0_D6=0"
1,1,0,0,1,1,2,0,1,0,5,1,1,2,1,1,0,1,"D1=[1,1,0,0]; D2=[1,1,2]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=2; D8=[1,1,0,1]",1584,"D5=1_D6=1"
1,0,1,0,1,1,2,1,1,1,1,0,0,1,1,1,1,1,"D1=[1,0,1,0]; D2=[1,1,2]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[1,1,1,1]",1585,"D5=0_D6=0"
1,1,1,0,3,3,3,0,1,0,1,0,1,3,1,0,1,1,"D1=[1,1,1,0]; D2=[3,3,3]; D3=[0,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,1,1]",1586,"D5=0_D6=1"
1,1,1,1,3,2,1,1,1,0,5,0,1,3,1,0,0,0,"D1=[1,1,1,1]; D2=[3,2,1]; D3=[1,1,0]; D4=5; D5=0; D6=1; D7=3; D8=[1,0,0,0]",1587,"D5=0_D6=1"
1,1,1,0,2,1,3,0,1,0,3,1,1,2,0,0,0,1,"D1=[1,1,1,0]; D2=[2,1,3]; D3=[0,1,0]; D4=3; D5=1; D6=1; D7=2; D8=[0,0,0,1]",1588,"D5=1_D6=1"
1,1,0,1,1,1,3,0,0,1,3,0,1,1,0,0,1,0,"D1=[1,1,0,1]; D2=[1,1,3]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,0,1,0]",1589,"D5=0_D6=1"
1,0,1,1,2,1,1,1,1,0,3,0,1,1,0,1,0,0,"D1=[1,0,1,1]; D2=[2,1,1]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[0,1,0,0]",1590,"D5=0_D6=1"
1,0,0,0,1,3,1,1,0,0,5,0,1,1,0,0,1,1,"D1=[1,0,0,0]; D2=[1,3,1]; D3=[1,0,0]; D4=5; D5=0; D6=1; D7=1; D8=[0,0,1,1]",1591,"D5=0_D6=1"
1,1,0,0,1,1,2,1,1,0,3,0,1,1,0,0,1,0,"D1=[1,1,0,0]; D2=[1,1,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[0,0,1,0]",1592,"D5=0_D6=1"
0,0,1,1,2,3,1,1,0,0,4,1,1,1,0,1,1,0,"D1=[0,0,1,1]; D2=[2,3,1]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=1; D8=[0,1,1,0]",1593,"D5=1_D6=1"
1,1,1,0,2,2,2,1,1,0,2,0,0,2,0,1,0,1,"D1=[1,1,1,0]; D2=[2,2,2]; D3=[1,1,0]; D4=2; D5=0; D6=0; D7=2; D8=[0,1,0,1]",1594,"D5=0_D6=0"
1,0,1,1,2,2,3,0,0,1,4,1,1,2,1,1,0,0,"D1=[1,0,1,1]; D2=[2,2,3]; D3=[0,0,1]; D4=4; D5=1; D6=1; D7=2; D8=[1,1,0,0]",1595,"D5=1_D6=1"
0,1,0,1,2,2,2,1,1,0,5,0,1,1,0,1,1,1,"D1=[0,1,0,1]; D2=[2,2,2]; D3=[1,1,0]; D4=5; D5=0; D6=1; D7=1; D8=[0,1,1,1]",1596,"D5=0_D6=1"
1,0,0,1,1,2,3,1,0,0,4,0,0,1,0,1,0,0,"D1=[1,0,0,1]; D2=[1,2,3]; D3=[1,0,0]; D4=4; D5=0; D6=0; D7=1; D8=[0,1,0,0]",1597,"D5=0_D6=0"
1,0,0,0,2,2,2,0,0,1,5,0,0,1,0,0,1,0,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,1,0]",1598,"D5=0_D6=0"
0,0,1,0,2,2,1,0,0,1,4,1,1,2,1,1,1,0,"D1=[0,0,1,0]; D2=[2,2,1]; D3=[0,0,1]; D4=4; D5=1; D6=1; D7=2; D8=[1,1,1,0]",1599,"D5=1_D6=1"
0,0,1,1,2,1,2,1,1,0,2,1,1,1,0,0,1,0,"D1=[0,0,1,1]; D2=[2,1,2]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=1; D8=[0,0,1,0]",1600,"D5=1_D6=1"
1,0,0,0,1,1,3,0,1,0,2,0,1,3,0,1,1,1,"D1=[1,0,0,0]; D2=[1,1,3]; D3=[0,1,0]; D4=2; D5=0; D6=1; D7=3; D8=[0,1,1,1]",1601,"D5=0_D6=1"
0,0,0,1,2,2,3,1,1,1,3,0,1,2,0,1,1,1,"D1=[0,0,0,1]; D2=[2,2,3]; D3=[1,1,1]; D4=3; D5=0; D6=1; D7=2; D8=[0,1,1,1]",1602,"D5=0_D6=1"
1,0,0,1,3,2,1,0,1,0,3,1,1,3,0,0,1,0,"D1=[1,0,0,1]; D2=[3,2,1]; D3=[0,1,0]; D4=3; D5=1; D6=1; D7=3; D8=[0,0,1,0]",1603,"D5=1_D6=1"
1,0,1,1,2,1,2,0,1,0,4,0,1,2,0,1,1,0,"D1=[1,0,1,1]; D2=[2,1,2]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=2; D8=[0,1,1,0]",1604,"D5=0_D6=1"
1,1,0,0,2,3,3,0,0,1,3,1,1,3,1,0,0,0,"D1=[1,1,0,0]; D2=[2,3,3]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=3; D8=[1,0,0,0]",1605,"D5=1_D6=1"
0,1,0,0,1,3,2,1,1,1,5,1,1,1,1,1,0,0,"D1=[0,1,0,0]; D2=[1,3,2]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=1; D8=[1,1,0,0]",1606,"D5=1_D6=1"
0,0,1,1,1,3,3,1,1,1,2,0,0,1,0,1,1,1,"D1=[0,0,1,1]; D2=[1,3,3]; D3=[1,1,1]; D4=2; D5=0; D6=0; D7=1; D8=[0,1,1,1]",1607,"D5=0_D6=0"
1,0,0,1,2,3,1,1,1,1,4,0,1,1,1,1,0,0,"D1=[1,0,0,1]; D2=[2,3,1]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=1; D8=[1,1,0,0]",1608,"D5=0_D6=1"
0,0,1,1,1,1,1,0,1,1,4,0,1,2,0,0,1,1,"D1=[0,0,1,1]; D2=[1,1,1]; D3=[0,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,0,1,1]",1609,"D5=0_D6=1"
1,0,1,1,2,3,3,1,1,0,3,0,0,1,1,1,0,1,"D1=[1,0,1,1]; D2=[2,3,3]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=1; D8=[1,1,0,1]",1610,"D5=0_D6=0"
1,0,1,0,1,3,3,1,1,0,4,0,0,3,0,1,0,1,"D1=[1,0,1,0]; D2=[1,3,3]; D3=[1,1,0]; D4=4; D5=0; D6=0; D7=3; D8=[0,1,0,1]",1611,"D5=0_D6=0"
0,0,1,0,3,1,3,1,1,1,4,0,1,2,0,0,1,0,"D1=[0,0,1,0]; D2=[3,1,3]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,0,1,0]",1612,"D5=0_D6=1"
1,0,1,1,3,2,3,1,1,1,4,1,1,1,0,1,1,0,"D1=[1,0,1,1]; D2=[3,2,3]; D3=[1,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[0,1,1,0]",1613,"D5=1_D6=1"
0,0,0,1,3,3,3,0,1,1,5,1,1,3,1,0,0,1,"D1=[0,0,0,1]; D2=[3,3,3]; D3=[0,1,1]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,0,1]",1614,"D5=1_D6=1"
1,0,0,0,2,1,2,0,0,1,3,1,1,1,0,1,1,0,"D1=[1,0,0,0]; D2=[2,1,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,1,0]",1615,"D5=1_D6=1"
1,1,1,0,1,3,2,0,1,1,3,0,1,3,0,0,1,1,"D1=[1,1,1,0]; D2=[1,3,2]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=3; D8=[0,0,1,1]",1616,"D5=0_D6=1"
1,0,0,1,2,3,2,1,0,0,4,0,0,3,0,1,1,1,"D1=[1,0,0,1]; D2=[2,3,2]; D3=[1,0,0]; D4=4; D5=0; D6=0; D7=3; D8=[0,1,1,1]",1617,"D5=0_D6=0"
0,0,1,1,3,2,3,1,1,1,4,0,1,2,0,0,0,1,"D1=[0,0,1,1]; D2=[3,2,3]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,0,0,1]",1618,"D5=0_D6=1"
1,1,0,1,2,2,1,0,0,1,1,0,0,3,0,1,0,0,"D1=[1,1,0,1]; D2=[2,2,1]; D3=[0,0,1]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,0,0]",1619,"D5=0_D6=0"
1,1,1,1,3,2,1,1,1,1,3,1,1,1,0,1,1,1,"D1=[1,1,1,1]; D2=[3,2,1]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,1,1]",1620,"D5=1_D6=1"
1,1,0,1,3,1,3,1,1,0,3,0,1,2,0,1,0,0,"D1=[1,1,0,1]; D2=[3,1,3]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=2; D8=[0,1,0,0]",1621,"D5=0_D6=1"
0,1,1,1,2,3,2,1,1,1,5,0,0,3,1,1,0,1,"D1=[0,1,1,1]; D2=[2,3,2]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=3; D8=[1,1,0,1]",1622,"D5=0_D6=0"
0,1,1,1,2,3,2,0,0,1,3,1,1,2,1,1,1,1,"D1=[0,1,1,1]; D2=[2,3,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,1,1,1]",1623,"D5=1_D6=1"
1,1,1,1,3,3,2,1,1,1,3,0,0,1,0,0,0,1,"D1=[1,1,1,1]; D2=[3,3,2]; D3=[1,1,1]; D4=3; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1624,"D5=0_D6=0"
1,0,1,1,3,3,1,0,1,0,3,0,0,3,0,1,0,1,"D1=[1,0,1,1]; D2=[3,3,1]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=3; D8=[0,1,0,1]",1625,"D5=0_D6=0"
0,1,0,1,1,1,3,1,1,1,1,0,0,2,1,0,1,0,"D1=[0,1,0,1]; D2=[1,1,3]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=2; D8=[1,0,1,0]",1626,"D5=0_D6=0"
0,1,1,0,2,1,2,1,0,1,1,0,1,1,1,1,1,1,"D1=[0,1,1,0]; D2=[2,1,2]; D3=[1,0,1]; D4=1; D5=0; D6=1; D7=1; D8=[1,1,1,1]",1627,"D5=0_D6=1"
1,0,0,0,2,2,1,1,0,0,4,1,1,2,0,0,1,0,"D1=[1,0,0,0]; D2=[2,2,1]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=2; D8=[0,0,1,0]",1628,"D5=1_D6=1"
1,0,0,1,1,2,3,0,1,0,5,1,1,3,0,1,1,0,"D1=[1,0,0,1]; D2=[1,2,3]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,0]",1629,"D5=1_D6=1"
0,0,1,1,3,1,3,0,1,1,4,0,0,1,1,0,1,0,"D1=[0,0,1,1]; D2=[3,1,3]; D3=[0,1,1]; D4=4; D5=0; D6=0; D7=1; D8=[1,0,1,0]",1630,"D5=0_D6=0"
1,1,0,0,3,3,2,0,1,1,4,1,1,1,1,1,1,0,"D1=[1,1,0,0]; D2=[3,3,2]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[1,1,1,0]",1631,"D5=1_D6=1"
1,0,0,1,3,3,1,0,1,0,5,0,0,3,0,1,0,1,"D1=[1,0,0,1]; D2=[3,3,1]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[0,1,0,1]",1632,"D5=0_D6=0"
0,1,1,0,1,3,2,0,1,0,2,1,1,2,0,0,1,1,"D1=[0,1,1,0]; D2=[1,3,2]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=2; D8=[0,0,1,1]",1633,"D5=1_D6=1"
0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,"D1=[0,1,0,0]; D2=[1,1,1]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=1; D8=[1,1,0,1]",1634,"D5=1_D6=1"
1,0,1,0,2,1,2,1,0,0,5,0,0,1,0,1,0,1,"D1=[1,0,1,0]; D2=[2,1,2]; D3=[1,0,0]; D4=5; D5=0; D6=0; D7=1; D8=[0,1,0,1]",1635,"D5=0_D6=0"
1,0,1,0,1,1,2,1,0,0,1,0,1,1,0,0,1,1,"D1=[1,0,1,0]; D2=[1,1,2]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=1; D8=[0,0,1,1]",1636,"D5=0_D6=1"
0,0,1,0,3,3,2,1,0,0,1,0,1,1,1,1,0,1,"D1=[0,0,1,0]; D2=[3,3,2]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=1; D8=[1,1,0,1]",1637,"D5=0_D6=1"
1,0,0,1,3,1,1,0,1,1,5,0,0,3,1,0,1,1,"D1=[1,0,0,1]; D2=[3,1,1]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=3; D8=[1,0,1,1]",1638,"D5=0_D6=0"
0,1,1,0,1,3,3,1,1,1,2,0,0,1,0,1,0,0,"D1=[0,1,1,0]; D2=[1,3,3]; D3=[1,1,1]; D4=2; D5=0; D6=0; D7=1; D8=[0,1,0,0]",1639,"D5=0_D6=0"
1,0,0,1,1,2,1,1,0,0,4,1,1,1,0,1,0,1,"D1=[1,0,0,1]; D2=[1,2,1]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=1; D8=[0,1,0,1]",1640,"D5=1_D6=1"
1,0,1,0,3,3,2,1,0,1,3,0,0,2,0,0,1,1,"D1=[1,0,1,0]; D2=[3,3,2]; D3=[1,0,1]; D4=3; D5=0; D6=0; D7=2; D8=[0,0,1,1]",1641,"D5=0_D6=0"
1,1,0,1,1,3,1,1,1,0,1,1,1,2,1,1,1,1,"D1=[1,1,0,1]; D2=[1,3,1]; D3=[1,1,0]; D4=1; D5=1; D6=1; D7=2; D8=[1,1,1,1]",1642,"D5=1_D6=1"
1,0,0,1,1,1,2,1,1,1,5,1,1,3,1,0,0,1,"D1=[1,0,0,1]; D2=[1,1,2]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,0,1]",1643,"D5=1_D6=1"
0,1,1,1,2,1,2,0,1,1,3,1,1,1,0,1,0,0,"D1=[0,1,1,1]; D2=[2,1,2]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,0,0]",1644,"D5=1_D6=1"
1,1,1,0,3,2,3,1,0,0,2,1,1,2,0,1,1,1,"D1=[1,1,1,0]; D2=[3,2,3]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=2; D8=[0,1,1,1]",1645,"D5=1_D6=1"
0,1,1,0,1,2,2,0,1,0,2,1,1,2,0,0,1,1,"D1=[0,1,1,0]; D2=[1,2,2]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=2; D8=[0,0,1,1]",1646,"D5=1_D6=1"
1,1,1,0,3,2,3,1,1,1,5,0,0,2,1,1,1,0,"D1=[1,1,1,0]; D2=[3,2,3]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,1,1,0]",1647,"D5=0_D6=0"
