d1_1,d1_2,d1_3,d1_4,D2_rideshare,D2_metro_LADOT,D2_navigation,d3_1,d3_2,d3_3,D4,D5,D6,D7,d8_1,d8_2,d8_3,d8_4,vector_representation,Arch_ID,Stratum,total_cost,on_schedule_delivery_risk,reliability,travel_time_reduction,prediction_accuracy,response_time,data_coverage
1,0,0,1,2,2,1,0,0,1,4,1,1,1,1,1,1,0,"D1=[1,0,0,1]; D2=[2,2,1]; D3=[0,0,1]; D4=4; D5=1; D6=1; D7=1; D8=[1,1,1,0]",1721,D5=1_D6=1,2744131.742,22040,96.5,21.599999999999998,0.8552500000000001,60,30
0,0,0,1,2,2,3,0,1,0,5,0,0,1,0,0,0,1,"D1=[0,0,0,1]; D2=[2,2,3]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1722,D5=0_D6=0,1040030.563,14000,97.25,11.700000000000001,0.72295,36.99,30
1,1,1,0,2,2,1,1,1,1,3,0,0,1,1,1,1,1,"D1=[1,1,1,0]; D2=[2,2,1]; D3=[1,1,1]; D4=3; D5=0; D6=0; D7=1; D8=[1,1,1,1]",1723,D5=0_D6=0,1136071.49,14000,99.25,20.1,0.8577,36.99,100
0,0,1,0,1,3,1,0,0,1,3,1,1,1,0,1,0,0,"D1=[0,0,1,0]; D2=[1,3,1]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,0,0]",1724,D5=1_D6=1,2688293.993,22040,96.5,21.599999999999998,0.8552500000000001,60,30
0,1,1,0,2,2,2,1,0,1,3,0,1,3,1,0,0,1,"D1=[0,1,1,0]; D2=[2,2,2]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,0,0,1]",1725,D5=0_D6=1,1908710.371,23640,98.75,20.7,0.9361,60,60
0,1,1,0,3,3,1,0,0,1,5,0,0,1,1,1,0,0,"D1=[0,1,1,0]; D2=[3,3,1]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[1,1,0,0]",1726,D5=0_D6=0,923062.742,14000,97.25,11.700000000000001,0.72295,36.99,30
0,1,1,0,1,3,3,1,1,0,3,0,0,1,0,1,1,0,"D1=[0,1,1,0]; D2=[1,3,3]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,1,0]",1727,D5=0_D6=0,902961.1526,14000,98.75,15.3,0.8038000000000001,36.99,60
1,0,1,0,1,1,3,1,1,0,2,0,0,1,0,0,0,1,"D1=[1,0,1,0]; D2=[1,1,3]; D3=[1,1,0]; D4=2; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1728,D5=0_D6=0,1069066.192,14000,98.75,15.3,0.8038000000000001,36.99,60
1,0,0,1,1,2,3,0,0,1,2,0,1,1,0,1,1,1,"D1=[1,0,0,1]; D2=[1,2,3]; D3=[0,0,1]; D4=2; D5=0; D6=1; D7=1; D8=[0,1,1,1]",1729,D5=0_D6=1,2014364.625,14040,97.25,17.1,0.8552500000000001,60,30
0,0,1,1,3,2,3,0,1,0,1,1,1,3,0,0,1,1,"D1=[0,0,1,1]; D2=[3,2,3]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[0,0,1,1]",1730,D5=1_D6=1,2815674.449,31640,96.5,21.599999999999998,0.80135,39.35,0
1,0,1,1,2,3,3,0,0,1,2,1,1,3,0,1,0,0,"D1=[1,0,1,1]; D2=[2,3,3]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,0,0]",1731,D5=1_D6=1,2672963.861,31640,96.5,21.599999999999998,0.80135,39.35,0
0,1,0,1,2,1,2,1,1,0,2,1,1,1,1,1,0,1,"D1=[0,1,0,1]; D2=[2,1,2]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=1; D8=[1,1,0,1]",1732,D5=1_D6=1,2907682.907,22040,98,25.200000000000003,0.9361,60,60
0,0,1,0,3,3,2,0,1,0,3,0,1,3,1,1,0,0,"D1=[0,0,1,0]; D2=[3,3,2]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,0,0]",1733,D5=0_D6=1,1660994.06,23640,97.25,17.1,0.80135,39.35,0
0,1,1,1,2,1,3,1,1,1,2,1,1,2,0,1,0,1,"D1=[0,1,1,1]; D2=[2,1,3]; D3=[1,1,1]; D4=2; D5=1; D6=1; D7=2; D8=[0,1,0,1]",1734,D5=1_D6=1,3168692.073,34840,98.5,30,0.99,60,100
0,0,1,0,3,2,2,0,1,0,2,0,1,1,1,1,0,0,"D1=[0,0,1,0]; D2=[3,2,2]; D3=[0,1,0]; D4=2; D5=0; D6=1; D7=1; D8=[1,1,0,0]",1735,D5=0_D6=1,1761132.541,14040,97.25,17.1,0.8552500000000001,60,30
1,0,0,0,3,2,1,0,1,0,3,0,0,1,0,1,0,1,"D1=[1,0,0,0]; D2=[3,2,1]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,0,1]",1736,D5=0_D6=0,1028863.013,14000,97.25,11.700000000000001,0.72295,36.99,30
1,1,0,0,2,1,1,1,0,0,2,1,1,3,0,1,0,1,"D1=[1,1,0,0]; D2=[2,1,1]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,0,1]",1737,D5=1_D6=1,2779938.29,31640,96.5,21.599999999999998,0.8283,49.675,25.5
1,0,0,0,2,2,2,1,1,0,1,1,1,2,0,1,0,0,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[1,1,0]; D4=1; D5=1; D6=1; D7=2; D8=[0,1,0,0]",1738,D5=1_D6=1,2863012.709,34840,98,25.200000000000003,0.9361,60,60
1,1,0,1,2,2,3,0,0,1,3,0,0,3,0,0,1,1,"D1=[1,1,0,1]; D2=[2,2,3]; D3=[0,0,1]; D4=3; D5=0; D6=0; D7=3; D8=[0,0,1,1]",1739,D5=0_D6=0,1057032.392,23600,97.25,11.700000000000001,0.72295,36.99,30
0,1,1,0,2,1,3,1,1,0,1,0,1,2,1,1,0,0,"D1=[0,1,1,0]; D2=[2,1,3]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=2; D8=[1,1,0,0]",1740,D5=0_D6=1,1987562.506,26840,98.75,20.7,0.9361,60,60
1,1,0,0,3,2,1,0,0,1,3,1,1,1,1,0,0,0,"D1=[1,1,0,0]; D2=[3,2,1]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,0,0,0]",1741,D5=1_D6=1,2717329.622,22040,96.5,21.599999999999998,0.8552500000000001,60,30
0,1,1,1,3,1,2,1,0,0,3,0,1,3,1,1,0,1,"D1=[0,1,1,1]; D2=[3,1,2]; D3=[1,0,0]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,0,1]",1742,D5=0_D6=1,1908710.371,23640,97.25,17.1,0.8552500000000001,60,30
0,1,0,0,1,3,3,0,0,1,1,1,1,2,0,1,1,0,"D1=[0,1,0,0]; D2=[1,3,3]; D3=[0,0,1]; D4=1; D5=1; D6=1; D7=2; D8=[0,1,1,0]",1743,D5=1_D6=1,2905449.397,34840,96.5,21.599999999999998,0.8552500000000001,60,30
1,0,1,1,3,3,3,1,0,0,2,1,1,3,0,1,1,1,"D1=[1,0,1,1]; D2=[3,3,3]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1744,D5=1_D6=1,2817907.959,31640,96.5,21.599999999999998,0.80135,39.35,0
0,1,0,1,1,3,3,1,0,0,2,0,1,1,0,0,1,0,"D1=[0,1,0,1]; D2=[1,3,3]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=1; D8=[0,0,1,0]",1745,D5=0_D6=1,1803569.229,14040,97.25,17.1,0.8552500000000001,60,30
1,1,1,1,2,2,2,1,1,0,3,0,1,1,1,0,1,0,"D1=[1,1,1,1]; D2=[2,2,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[1,0,1,0]",1746,D5=0_D6=1,1852706.448,14040,98.75,20.7,0.9361,60,60
1,0,0,0,1,2,3,1,0,0,5,0,0,3,0,1,1,1,"D1=[1,0,0,0]; D2=[1,2,3]; D3=[1,0,0]; D4=5; D5=0; D6=0; D7=3; D8=[0,1,1,1]",1747,D5=0_D6=0,925255.3066,23600,97.25,11.700000000000001,0.72295,36.99,30
1,0,0,0,3,3,3,0,1,0,3,0,1,3,0,0,0,1,"D1=[1,0,0,0]; D2=[3,3,3]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[0,0,0,1]",1748,D5=0_D6=1,1835004.543,23640,97.25,17.1,0.80135,39.35,0
0,0,1,1,1,1,2,1,1,0,5,1,1,2,0,1,1,0,"D1=[0,0,1,1]; D2=[1,1,2]; D3=[1,1,0]; D4=5; D5=1; D6=1; D7=2; D8=[0,1,1,0]",1749,D5=1_D6=1,2878647.278,34840,98,25.200000000000003,0.9091499999999999,49.675,51
0,0,1,0,2,3,2,0,1,1,3,1,1,1,0,0,0,1,"D1=[0,0,1,0]; D2=[2,3,2]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,0,0,1]",1750,D5=1_D6=1,2887581.318,22040,98,25.200000000000003,0.9361,60,60
1,1,0,0,3,3,1,1,0,1,5,1,1,3,0,1,1,0,"D1=[1,1,0,0]; D2=[3,3,1]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,0]",1751,D5=1_D6=1,2614892.603,31640,98,25.200000000000003,0.9361,60,60
0,0,0,1,1,1,1,1,0,1,5,0,0,1,0,0,0,1,"D1=[0,0,0,1]; D2=[1,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1752,D5=0_D6=0,1075766.722,14000,98.75,15.3,0.77685,26.665,51
1,0,1,1,1,2,2,1,1,0,3,0,1,3,1,0,1,0,"D1=[1,0,1,1]; D2=[1,2,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[1,0,1,0]",1753,D5=0_D6=1,1730232.868,23640,98.75,20.7,0.9361,60,60
1,1,1,1,3,2,1,0,0,1,2,1,1,3,0,0,1,1,"D1=[1,1,1,1]; D2=[3,2,1]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,0,1,1]",1754,D5=1_D6=1,2893847.296,31640,96.5,21.599999999999998,0.8552500000000001,60,30
0,1,0,1,2,1,3,1,1,1,2,0,1,3,1,0,0,1,"D1=[0,1,0,1]; D2=[2,1,3]; D3=[1,1,1]; D4=2; D5=0; D6=1; D7=3; D8=[1,0,0,1]",1755,D5=0_D6=1,1948913.549,23640,99.25,25.500000000000004,0.99,60,100
0,1,1,1,3,1,2,0,0,1,5,1,1,1,1,1,1,0,"D1=[0,1,1,1]; D2=[3,1,2]; D3=[0,0,1]; D4=5; D5=1; D6=1; D7=1; D8=[1,1,1,0]",1756,D5=1_D6=1,2755299.291,22040,96.5,21.599999999999998,0.8552500000000001,60,30
0,0,1,0,3,2,3,0,0,1,3,0,1,1,1,0,0,0,"D1=[0,0,1,0]; D2=[3,2,3]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[1,0,0,0]",1757,D5=0_D6=1,1783467.64,14040,97.25,17.1,0.80135,39.35,0
1,1,0,1,2,3,3,1,0,0,4,1,1,2,0,1,0,0,"D1=[1,1,0,1]; D2=[2,3,3]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=2; D8=[0,1,0,0]",1758,D5=1_D6=1,2923317.477,34840,96.5,21.599999999999998,0.80135,39.35,0
1,0,1,0,3,2,3,0,1,0,4,1,1,2,0,0,1,0,"D1=[1,0,1,0]; D2=[3,2,3]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=2; D8=[0,0,1,0]",1759,D5=1_D6=1,2880880.788,34840,96.5,21.599999999999998,0.80135,39.35,0
1,1,1,0,3,3,1,1,1,0,4,0,0,3,1,0,0,1,"D1=[1,1,1,0]; D2=[3,3,1]; D3=[1,1,0]; D4=4; D5=0; D6=0; D7=3; D8=[1,0,0,1]",1760,D5=0_D6=0,1023529.743,23600,98.75,15.3,0.8038000000000001,36.99,60
1,0,0,1,2,1,3,1,0,0,5,1,1,3,1,0,1,1,"D1=[1,0,0,1]; D2=[2,1,3]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,1,1]",1761,D5=1_D6=1,2768770.74,31640,96.5,21.599999999999998,0.8552500000000001,60,30
1,0,1,0,1,3,2,0,0,1,4,0,0,3,1,1,0,1,"D1=[1,0,1,0]; D2=[1,3,2]; D3=[0,0,1]; D4=4; D5=0; D6=0; D7=3; D8=[1,1,0,1]",1762,D5=0_D6=0,1021296.234,23600,97.25,11.700000000000001,0.72295,36.99,30
0,1,0,0,3,1,1,0,1,1,1,0,1,3,1,0,0,0,"D1=[0,1,0,0]; D2=[3,1,1]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,0,0]",1763,D5=0_D6=1,1734699.888,23640,98.75,20.7,0.9361,60,60
0,1,1,1,3,1,2,1,1,0,3,1,1,1,0,1,0,0,"D1=[0,1,1,1]; D2=[3,1,2]; D3=[1,1,0]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,0,0]",1764,D5=1_D6=1,2735197.702,22040,98,25.200000000000003,0.9361,60,60
0,0,1,1,3,2,3,0,1,0,1,1,1,2,1,1,1,0,"D1=[0,0,1,1]; D2=[3,2,3]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=2; D8=[1,1,1,0]",1765,D5=1_D6=1,2909916.417,34840,96.5,21.599999999999998,0.80135,39.35,0
0,1,0,0,1,2,3,1,1,1,3,0,1,1,0,1,0,0,"D1=[0,1,0,0]; D2=[1,2,3]; D3=[1,1,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,1,0,0]",1766,D5=0_D6=1,1803569.229,14040,99.25,25.500000000000004,0.99,60,100
1,1,1,0,2,1,1,1,0,1,3,1,1,2,0,0,1,0,"D1=[1,1,1,0]; D2=[2,1,1]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[0,0,1,0]",1767,D5=1_D6=1,2934485.026,34840,98,25.200000000000003,0.9091499999999999,49.675,51
0,1,1,0,1,2,1,0,1,1,3,1,1,2,1,0,1,1,"D1=[0,1,1,0]; D2=[1,2,1]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,1,1]",1768,D5=1_D6=1,3110620.815,34840,98,25.200000000000003,0.9091499999999999,49.675,51
1,1,0,1,3,3,1,1,1,1,1,1,1,2,0,0,1,0,"D1=[1,1,0,1]; D2=[3,3,1]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[0,0,1,0]",1769,D5=1_D6=1,2985855.755,34840,98.5,30,0.99,60,100
0,0,1,0,3,2,2,1,1,0,1,0,0,3,1,1,0,1,"D1=[0,0,1,0]; D2=[3,2,2]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[1,1,0,1]",1770,D5=0_D6=0,974392.525,23600,98.75,15.3,0.8038000000000001,36.99,60
1,1,0,1,1,1,2,1,0,1,2,1,1,3,0,1,1,1,"D1=[1,1,0,1]; D2=[1,1,2]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1771,D5=1_D6=1,2869278.687,31640,98,25.200000000000003,0.9091499999999999,49.675,51
0,0,1,1,2,1,2,1,0,0,1,0,0,1,0,0,0,1,"D1=[0,0,1,1]; D2=[2,1,2]; D3=[1,0,0]; D4=1; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1772,D5=0_D6=0,1091401.291,14000,97.25,11.700000000000001,0.72295,36.99,30
1,0,0,0,2,1,2,0,0,1,3,0,1,1,0,0,0,1,"D1=[1,0,0,0]; D2=[2,1,2]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,0,0,1]",1773,D5=0_D6=1,1958526.877,14040,97.25,17.1,0.8552500000000001,60,30
1,1,0,1,1,1,1,0,1,0,4,0,0,1,0,1,0,0,"D1=[1,1,0,1]; D2=[1,1,1]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[0,1,0,0]",1774,D5=0_D6=0,956565.3909,14000,97.25,11.700000000000001,0.696,26.665,25.5
1,1,0,1,2,3,1,1,1,0,2,0,0,2,1,1,0,0,"D1=[1,1,0,1]; D2=[2,3,1]; D3=[1,1,0]; D4=2; D5=0; D6=0; D7=2; D8=[1,1,0,0]",1775,D5=0_D6=0,1120436.92,26800,98.75,15.3,0.8038000000000001,36.99,60
1,1,1,1,3,3,2,0,1,0,2,1,1,3,0,1,1,1,"D1=[1,1,1,1]; D2=[3,3,2]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1776,D5=1_D6=1,2860344.647,31640,96.5,21.599999999999998,0.80135,39.35,0
0,1,1,1,3,1,2,0,1,1,3,1,1,2,1,0,0,0,"D1=[0,1,1,1]; D2=[3,1,2]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,0,0]",1777,D5=1_D6=1,2965754.165,34840,98,25.200000000000003,0.9361,60,60
1,0,0,0,3,3,3,1,1,0,2,1,1,3,1,0,1,1,"D1=[1,0,0,0]; D2=[3,3,3]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=3; D8=[1,0,1,1]",1778,D5=1_D6=1,2757603.191,31640,98,25.200000000000003,0.8822,39.35,0
1,1,1,1,3,2,1,1,1,0,3,1,1,1,1,0,1,1,"D1=[1,1,1,1]; D2=[3,2,1]; D3=[1,1,0]; D4=3; D5=1; D6=1; D7=1; D8=[1,0,1,1]",1779,D5=1_D6=1,2945652.576,22040,98,25.200000000000003,0.9361,60,60
1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,"D1=[1,0,1,0]; D2=[1,1,1]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=1; D8=[0,0,1,0]",1780,D5=0_D6=0,911895.1924,14000,97.25,11.700000000000001,0.696,26.665,25.5
0,0,1,1,3,1,2,1,1,1,3,1,1,1,1,0,1,1,"D1=[0,0,1,1]; D2=[3,1,2]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,0,1,1]",1781,D5=1_D6=1,2934485.026,22040,98.5,30,0.99,60,100
0,1,1,1,1,2,3,0,1,1,5,0,0,3,1,1,1,0,"D1=[0,1,1,1]; D2=[1,2,3]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=3; D8=[1,1,1,0]",1782,D5=0_D6=0,897288.372,23600,98.75,15.3,0.8038000000000001,36.99,60
1,0,1,0,2,3,1,1,1,1,3,1,1,3,0,1,0,1,"D1=[1,0,1,0]; D2=[2,3,1]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=3; D8=[0,1,0,1]",1783,D5=1_D6=1,2817907.959,31640,98.5,30,0.99,60,100
1,0,1,1,2,3,1,1,0,1,2,1,1,1,1,0,0,0,"D1=[1,0,1,1]; D2=[2,3,1]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=1; D8=[1,0,0,0]",1784,D5=1_D6=1,2768700.351,22040,98,25.200000000000003,0.9361,60,60
1,1,0,0,2,1,2,0,0,1,4,0,0,1,0,0,0,1,"D1=[1,1,0,0]; D2=[2,1,2]; D3=[0,0,1]; D4=4; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1785,D5=0_D6=0,1111502.881,14000,97.25,11.700000000000001,0.72295,36.99,30
1,1,1,0,3,1,2,1,1,0,5,0,0,3,0,0,1,1,"D1=[1,1,1,0]; D2=[3,1,2]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[0,0,1,1]",1786,D5=0_D6=0,996727.6243,23600,98.75,15.3,0.8038000000000001,36.99,60
0,1,0,1,2,3,2,1,0,0,2,0,1,3,1,1,0,1,"D1=[0,1,0,1]; D2=[2,3,2]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=3; D8=[1,1,0,1]",1787,D5=0_D6=1,1893075.801,23640,97.25,17.1,0.8552500000000001,60,30
1,1,0,0,3,1,1,1,1,1,1,1,1,2,0,1,1,0,"D1=[1,1,0,0]; D2=[3,1,1]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[0,1,1,0]",1788,D5=1_D6=1,2941185.556,34840,98.5,30,0.99,60,100
1,1,0,0,2,1,2,1,0,0,2,1,1,1,1,1,1,0,"D1=[1,1,0,0]; D2=[2,1,2]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=1; D8=[1,1,1,0]",1789,D5=1_D6=1,2686060.483,22040,96.5,21.599999999999998,0.8552500000000001,60,30
1,1,0,1,1,1,1,0,1,0,4,1,1,2,0,1,0,1,"D1=[1,1,0,1]; D2=[1,1,1]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=2; D8=[0,1,0,1]",1790,D5=1_D6=1,3121788.365,34840,96.5,21.599999999999998,0.8283,49.675,25.5
0,1,0,0,2,2,1,1,0,0,5,0,0,3,0,1,1,1,"D1=[0,1,0,0]; D2=[2,2,1]; D3=[1,0,0]; D4=5; D5=0; D6=0; D7=3; D8=[0,1,1,1]",1791,D5=0_D6=0,936422.8562,23600,97.25,11.700000000000001,0.72295,36.99,30
1,0,1,0,1,2,3,0,1,0,3,0,0,3,0,1,1,1,"D1=[1,0,1,0]; D2=[1,2,3]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=3; D8=[0,1,1,1]",1792,D5=0_D6=0,972159.0151,23600,97.25,11.700000000000001,0.72295,36.99,30
0,1,0,1,2,2,3,1,1,0,1,0,1,1,0,0,1,0,"D1=[0,1,0,1]; D2=[2,2,3]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=1; D8=[0,0,1,0]",1793,D5=0_D6=1,1825904.329,14040,98.75,20.7,0.9361,60,60
0,0,1,0,1,2,2,1,1,1,4,0,0,3,1,0,0,1,"D1=[0,0,1,0]; D2=[1,2,2]; D3=[1,1,1]; D4=4; D5=0; D6=0; D7=3; D8=[1,0,0,1]",1794,D5=0_D6=0,1012362.194,23600,99.25,20.1,0.8577,36.99,100
0,0,1,0,2,1,2,0,1,0,2,0,0,2,1,1,0,0,"D1=[0,0,1,0]; D2=[2,1,2]; D3=[0,1,0]; D4=2; D5=0; D6=0; D7=2; D8=[1,1,0,0]",1795,D5=0_D6=0,1044497.583,26800,97.25,11.700000000000001,0.72295,36.99,30
1,1,0,0,1,2,2,1,1,0,1,0,1,3,1,1,1,1,"D1=[1,1,0,0]; D2=[1,2,2]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,1,1,1]",1796,D5=0_D6=1,1893075.801,23640,98.75,20.7,0.9361,60,60
1,0,1,0,3,2,3,0,1,0,2,1,1,3,0,0,0,1,"D1=[1,0,1,0]; D2=[3,2,3]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=3; D8=[0,0,0,1]",1797,D5=1_D6=1,2782171.8,31640,96.5,21.599999999999998,0.80135,39.35,0
1,0,1,0,3,2,3,0,0,1,1,0,0,2,0,0,1,0,"D1=[1,0,1,0]; D2=[3,2,3]; D3=[0,0,1]; D4=1; D5=0; D6=0; D7=2; D8=[0,0,1,0]",1798,D5=0_D6=0,1111502.881,26800,97.25,11.700000000000001,0.66905,16.34,0
1,0,0,1,3,1,2,1,1,1,3,0,1,2,1,0,1,1,"D1=[1,0,0,1]; D2=[3,1,2]; D3=[1,1,1]; D4=3; D5=0; D6=1; D7=2; D8=[1,0,1,1]",1799,D5=0_D6=1,2198096.153,26840,99.25,25.500000000000004,0.99,60,100
1,0,1,1,2,1,1,1,1,1,4,0,0,3,0,1,0,0,"D1=[1,0,1,1]; D2=[2,1,1]; D3=[1,1,1]; D4=4; D5=0; D6=0; D7=3; D8=[0,1,0,0]",1800,D5=0_D6=0,915156.4514,23600,99.25,20.1,0.8577,26.665,85
1,1,1,1,1,2,2,0,1,0,4,0,0,1,0,0,1,1,"D1=[1,1,1,1]; D2=[1,2,2]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[0,0,1,1]",1801,D5=0_D6=0,1149472.549,14000,97.25,11.700000000000001,0.72295,36.99,30
0,0,1,1,2,1,2,1,1,0,3,0,1,2,0,1,1,1,"D1=[0,0,1,1]; D2=[2,1,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=2; D8=[0,1,1,1]",1802,D5=0_D6=1,2157892.974,26840,98.75,20.7,0.9361,60,60
1,1,1,0,1,3,1,0,1,0,5,0,1,3,0,1,1,0,"D1=[1,1,1,0]; D2=[1,3,1]; D3=[0,1,0]; D4=5; D5=0; D6=1; D7=3; D8=[0,1,1,0]",1803,D5=0_D6=1,1705664.259,23640,97.25,17.1,0.8552500000000001,60,30
1,0,1,0,2,3,2,0,0,1,1,1,1,2,1,0,0,1,"D1=[1,0,1,0]; D2=[2,3,2]; D3=[0,0,1]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,0,1]",1804,D5=1_D6=1,3110620.815,34840,96.5,21.599999999999998,0.8552500000000001,60,30
1,0,1,1,3,2,2,0,0,1,4,0,0,2,1,0,0,0,"D1=[1,0,1,1]; D2=[3,2,2]; D3=[0,0,1]; D4=4; D5=0; D6=0; D7=2; D8=[1,0,0,0]",1805,D5=0_D6=0,1149472.549,26800,97.25,11.700000000000001,0.72295,36.99,30
1,0,1,0,1,3,2,0,0,1,3,0,1,2,0,1,0,1,"D1=[1,0,1,0]; D2=[1,3,2]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=2; D8=[0,1,0,1]",1806,D5=0_D6=1,2166827.014,26840,97.25,17.1,0.8552500000000001,60,30
1,0,0,1,3,3,2,1,0,0,1,0,1,3,1,0,1,1,"D1=[1,0,0,1]; D2=[3,3,2]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,1,1]",1807,D5=0_D6=1,1893075.801,23640,97.25,17.1,0.80135,39.35,0
1,0,0,0,3,3,3,1,1,0,2,0,1,3,1,0,0,0,"D1=[1,0,0,0]; D2=[3,3,3]; D3=[1,1,0]; D4=2; D5=0; D6=1; D7=3; D8=[1,0,0,0]",1808,D5=0_D6=1,1669928.1,23640,98.75,20.7,0.8822,39.35,0
1,0,1,1,1,1,3,1,1,0,4,0,1,1,1,1,1,0,"D1=[1,0,1,1]; D2=[1,1,3]; D3=[1,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[1,1,1,0]",1809,D5=0_D6=1,1834838.368,14040,98.75,20.7,0.9361,60,60
0,0,1,1,1,1,2,1,1,0,5,0,0,2,1,1,1,0,"D1=[0,0,1,1]; D2=[1,1,2]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=2; D8=[1,1,1,0]",1810,D5=0_D6=0,1069066.192,26800,98.75,15.3,0.77685,26.665,51
0,1,1,0,3,3,2,1,1,1,4,1,1,3,0,1,1,1,"D1=[0,1,1,0]; D2=[3,3,2]; D3=[1,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1811,D5=1_D6=1,2844710.078,31640,98.5,30,0.99,39.35,0
0,1,0,1,3,1,2,1,1,0,3,0,1,1,0,0,1,1,"D1=[0,1,0,1]; D2=[3,1,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[0,0,1,1]",1812,D5=0_D6=1,1983095.486,14040,98.75,20.7,0.9361,60,60
0,0,1,1,2,1,3,0,1,1,5,0,0,1,1,1,1,0,"D1=[0,0,1,1]; D2=[2,1,3]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=1; D8=[1,1,1,0]",1813,D5=0_D6=0,945397.8413,14000,98.75,15.3,0.8038000000000001,36.99,60
